date,interval,interval_start,line_key,channel,contacts,on_phone_required,rostered_required,service_level,occupancy,binding_constraint
2026-08-18,23,11:30,complaints.back_office,back_office,7.27,5.2,7.19,1.0,0.88,workload
2026-08-18,24,12:00,complaints.back_office,back_office,4.35,5.2,7.19,1.0,0.88,workload
2026-08-18,25,12:30,complaints.back_office,back_office,2.73,5.2,7.19,1.0,0.88,workload
2026-08-18,26,13:00,complaints.back_office,back_office,4.44,5.2,7.19,1.0,0.88,workload
2026-08-18,27,13:30,complaints.back_office,back_office,8.05,5.2,7.19,1.0,0.88,workload
2026-08-18,28,14:00,complaints.back_office,back_office,10.57,5.2,7.19,1.0,0.88,workload
2026-08-18,29,14:30,complaints.back_office,back_office,11.28,5.2,7.19,1.0,0.88,workload
2026-08-18,30,15:00,complaints.back_office,back_office,10.58,5.2,7.19,1.0,0.88,workload
2026-08-18,31,15:30,complaints.back_office,back_office,8.9,5.2,7.19,1.0,0.88,workload
2026-08-18,32,16:00,complaints.back_office,back_office,6.72,5.2,7.19,1.0,0.88,workload
2026-08-18,33,16:30,complaints.back_office,back_office,4.55,5.2,7.19,1.0,0.88,workload
2026-08-18,34,17:00,complaints.back_office,back_office,1.66,5.2,7.19,1.0,0.88,workload
2026-08-18,35,17:30,complaints.back_office,back_office,0.91,5.2,7.19,1.0,0.88,workload
2026-08-19,16,08:00,complaints.back_office,back_office,2.6,4.85,6.71,1.0,0.88,workload
2026-08-19,17,08:30,complaints.back_office,back_office,7.55,4.85,6.71,1.0,0.88,workload
2026-08-19,18,09:00,complaints.back_office,back_office,10.43,4.85,6.71,1.0,0.88,workload
2026-08-19,19,09:30,complaints.back_office,back_office,12.46,4.85,6.71,1.0,0.88,workload
2026-08-19,20,10:00,complaints.back_office,back_office,12.92,4.85,6.71,1.0,0.88,workload
2026-08-19,21,10:30,complaints.back_office,back_office,11.72,4.85,6.71,1.0,0.88,workload
2026-08-19,22,11:00,complaints.back_office,back_office,9.45,4.85,6.71,1.0,0.88,workload
2026-08-19,23,11:30,complaints.back_office,back_office,6.79,4.85,6.71,1.0,0.88,workload
2026-08-19,24,12:00,complaints.back_office,back_office,4.06,4.85,6.71,1.0,0.88,workload
2026-08-19,25,12:30,complaints.back_office,back_office,2.54,4.85,6.71,1.0,0.88,workload
2026-08-19,26,13:00,complaints.back_office,back_office,4.14,4.85,6.71,1.0,0.88,workload
2026-08-19,27,13:30,complaints.back_office,back_office,7.52,4.85,6.71,1.0,0.88,workload
2026-08-19,28,14:00,complaints.back_office,back_office,9.87,4.85,6.71,1.0,0.88,workload
2026-08-19,29,14:30,complaints.back_office,back_office,10.53,4.85,6.71,1.0,0.88,workload
2026-08-19,30,15:00,complaints.back_office,back_office,9.88,4.85,6.71,1.0,0.88,workload
2026-08-19,31,15:30,complaints.back_office,back_office,8.31,4.85,6.71,1.0,0.88,workload
2026-08-19,32,16:00,complaints.back_office,back_office,6.27,4.85,6.71,1.0,0.88,workload
2026-08-19,33,16:30,complaints.back_office,back_office,4.25,4.85,6.71,1.0,0.88,workload
2026-08-19,34,17:00,complaints.back_office,back_office,1.55,4.85,6.71,1.0,0.88,workload
2026-08-19,35,17:30,complaints.back_office,back_office,0.85,4.85,6.71,1.0,0.88,workload
2026-08-20,16,08:00,complaints.back_office,back_office,2.63,4.89,6.77,1.0,0.88,workload
2026-08-20,17,08:30,complaints.back_office,back_office,7.62,4.89,6.77,1.0,0.88,workload
2026-08-20,18,09:00,complaints.back_office,back_office,10.52,4.89,6.77,1.0,0.88,workload
2026-08-20,19,09:30,complaints.back_office,back_office,12.57,4.89,6.77,1.0,0.88,workload
2026-08-20,20,10:00,complaints.back_office,back_office,13.03,4.89,6.77,1.0,0.88,workload
2026-08-20,21,10:30,complaints.back_office,back_office,11.82,4.89,6.77,1.0,0.88,workload
2026-08-20,22,11:00,complaints.back_office,back_office,9.53,4.89,6.77,1.0,0.88,workload
2026-08-20,23,11:30,complaints.back_office,back_office,6.85,4.89,6.77,1.0,0.88,workload
2026-08-20,24,12:00,complaints.back_office,back_office,4.1,4.89,6.77,1.0,0.88,workload
2026-08-20,25,12:30,complaints.back_office,back_office,2.57,4.89,6.77,1.0,0.88,workload
2026-08-20,26,13:00,complaints.back_office,back_office,4.18,4.89,6.77,1.0,0.88,workload
2026-08-20,27,13:30,complaints.back_office,back_office,7.58,4.89,6.77,1.0,0.88,workload
2026-08-20,28,14:00,complaints.back_office,back_office,9.95,4.89,6.77,1.0,0.88,workload
2026-08-20,29,14:30,complaints.back_office,back_office,10.62,4.89,6.77,1.0,0.88,workload
2026-08-20,30,15:00,complaints.back_office,back_office,9.97,4.89,6.77,1.0,0.88,workload
2026-08-20,31,15:30,complaints.back_office,back_office,8.38,4.89,6.77,1.0,0.88,workload
2026-08-20,32,16:00,complaints.back_office,back_office,6.33,4.89,6.77,1.0,0.88,workload
2026-08-20,33,16:30,complaints.back_office,back_office,4.29,4.89,6.77,1.0,0.88,workload
2026-08-20,34,17:00,complaints.back_office,back_office,1.56,4.89,6.77,1.0,0.88,workload
2026-08-20,35,17:30,complaints.back_office,back_office,0.85,4.89,6.77,1.0,0.88,workload
2026-08-21,16,08:00,complaints.back_office,back_office,2.65,4.94,6.83,1.0,0.88,workload
2026-08-21,17,08:30,complaints.back_office,back_office,7.69,4.94,6.83,1.0,0.88,workload
2026-08-21,18,09:00,complaints.back_office,back_office,10.61,4.94,6.83,1.0,0.88,workload
2026-08-21,19,09:30,complaints.back_office,back_office,12.68,4.94,6.83,1.0,0.88,workload
2026-08-21,20,10:00,complaints.back_office,back_office,13.15,4.94,6.83,1.0,0.88,workload
2026-08-21,21,10:30,complaints.back_office,back_office,11.93,4.94,6.83,1.0,0.88,workload
2026-08-21,22,11:00,complaints.back_office,back_office,9.62,4.94,6.83,1.0,0.88,workload
2026-08-21,23,11:30,complaints.back_office,back_office,6.91,4.94,6.83,1.0,0.88,workload
2026-08-21,24,12:00,complaints.back_office,back_office,4.13,4.94,6.83,1.0,0.88,workload
2026-08-21,25,12:30,complaints.back_office,back_office,2.59,4.94,6.83,1.0,0.88,workload
2026-08-21,26,13:00,complaints.back_office,back_office,4.22,4.94,6.83,1.0,0.88,workload
2026-08-21,27,13:30,complaints.back_office,back_office,7.65,4.94,6.83,1.0,0.88,workload
2026-08-21,28,14:00,complaints.back_office,back_office,10.04,4.94,6.83,1.0,0.88,workload
2026-08-21,29,14:30,complaints.back_office,back_office,10.71,4.94,6.83,1.0,0.88,workload
2026-08-21,30,15:00,complaints.back_office,back_office,10.05,4.94,6.83,1.0,0.88,workload
2026-08-21,31,15:30,complaints.back_office,back_office,8.45,4.94,6.83,1.0,0.88,workload
2026-08-21,32,16:00,complaints.back_office,back_office,6.38,4.94,6.83,1.0,0.88,workload
2026-08-21,33,16:30,complaints.back_office,back_office,4.32,4.94,6.83,1.0,0.88,workload
2026-08-21,34,17:00,complaints.back_office,back_office,1.58,4.94,6.83,1.0,0.88,workload
2026-08-21,35,17:30,complaints.back_office,back_office,0.86,4.94,6.83,1.0,0.88,workload
2026-08-24,16,08:00,complaints.back_office,back_office,3.11,5.8,8.03,1.0,0.88,workload
2026-08-24,17,08:30,complaints.back_office,back_office,9.03,5.8,8.03,1.0,0.88,workload
2026-08-24,18,09:00,complaints.back_office,back_office,12.47,5.8,8.03,1.0,0.88,workload
2026-08-24,19,09:30,complaints.back_office,back_office,14.9,5.8,8.03,1.0,0.88,workload
2026-08-24,20,10:00,complaints.back_office,back_office,15.45,5.8,8.03,1.0,0.88,workload
2026-08-24,21,10:30,complaints.back_office,back_office,14.01,5.8,8.03,1.0,0.88,workload
2026-08-24,22,11:00,complaints.back_office,back_office,11.3,5.8,8.03,1.0,0.88,workload
2026-08-24,23,11:30,complaints.back_office,back_office,8.12,5.8,8.03,1.0,0.88,workload
2026-08-24,24,12:00,complaints.back_office,back_office,4.85,5.8,8.03,1.0,0.88,workload
2026-08-24,25,12:30,complaints.back_office,back_office,3.04,5.8,8.03,1.0,0.88,workload
2026-08-24,26,13:00,complaints.back_office,back_office,4.95,5.8,8.03,1.0,0.88,workload
2026-08-24,27,13:30,complaints.back_office,back_office,8.99,5.8,8.03,1.0,0.88,workload
2026-08-24,28,14:00,complaints.back_office,back_office,11.8,5.8,8.03,1.0,0.88,workload
2026-08-24,29,14:30,complaints.back_office,back_office,12.59,5.8,8.03,1.0,0.88,workload
2026-08-24,30,15:00,complaints.back_office,back_office,11.81,5.8,8.03,1.0,0.88,workload
2026-08-24,31,15:30,complaints.back_office,back_office,9.93,5.8,8.03,1.0,0.88,workload
2026-08-24,32,16:00,complaints.back_office,back_office,7.5,5.8,8.03,1.0,0.88,workload
2026-08-24,33,16:30,complaints.back_office,back_office,5.08,5.8,8.03,1.0,0.88,workload
2026-08-24,34,17:00,complaints.back_office,back_office,1.85,5.8,8.03,1.0,0.88,workload
2026-08-24,35,17:30,complaints.back_office,back_office,1.01,5.8,8.03,1.0,0.88,workload
2026-08-25,16,08:00,complaints.back_office,back_office,2.77,5.16,7.14,1.0,0.88,workload
2026-08-25,17,08:30,complaints.back_office,back_office,8.03,5.16,7.14,1.0,0.88,workload
2026-08-25,18,09:00,complaints.back_office,back_office,11.08,5.16,7.14,1.0,0.88,workload
2026-08-25,19,09:30,complaints.back_office,back_office,13.24,5.16,7.14,1.0,0.88,workload
2026-08-25,20,10:00,complaints.back_office,back_office,13.73,5.16,7.14,1.0,0.88,workload
2026-08-25,21,10:30,complaints.back_office,back_office,12.46,5.16,7.14,1.0,0.88,workload
2026-08-25,22,11:00,complaints.back_office,back_office,10.05,5.16,7.14,1.0,0.88,workload
2026-08-25,23,11:30,complaints.back_office,back_office,7.22,5.16,7.14,1.0,0.88,workload
2026-08-25,24,12:00,complaints.back_office,back_office,4.32,5.16,7.14,1.0,0.88,workload
2026-08-25,25,12:30,complaints.back_office,back_office,2.7,5.16,7.14,1.0,0.88,workload
2026-08-25,26,13:00,complaints.back_office,back_office,4.4,5.16,7.14,1.0,0.88,workload
2026-08-25,27,13:30,complaints.back_office,back_office,7.99,5.16,7.14,1.0,0.88,workload
2026-08-25,28,14:00,complaints.back_office,back_office,10.49,5.16,7.14,1.0,0.88,workload
2026-08-25,29,14:30,complaints.back_office,back_office,11.19,5.16,7.14,1.0,0.88,workload
2026-08-25,30,15:00,complaints.back_office,back_office,10.5,5.16,7.14,1.0,0.88,workload
2026-08-25,31,15:30,complaints.back_office,back_office,8.83,5.16,7.14,1.0,0.88,workload
2026-08-25,32,16:00,complaints.back_office,back_office,6.67,5.16,7.14,1.0,0.88,workload
2026-08-25,33,16:30,complaints.back_office,back_office,4.52,5.16,7.14,1.0,0.88,workload
2026-08-25,34,17:00,complaints.back_office,back_office,1.65,5.16,7.14,1.0,0.88,workload
2026-08-25,35,17:30,complaints.back_office,back_office,0.9,5.16,7.14,1.0,0.88,workload
2026-08-26,16,08:00,complaints.back_office,back_office,2.58,4.82,6.67,1.0,0.88,workload
2026-08-26,17,08:30,complaints.back_office,back_office,7.5,4.82,6.67,1.0,0.88,workload
2026-08-26,18,09:00,complaints.back_office,back_office,10.35,4.82,6.67,1.0,0.88,workload
2026-08-26,19,09:30,complaints.back_office,back_office,12.37,4.82,6.67,1.0,0.88,workload
2026-08-26,20,10:00,complaints.back_office,back_office,12.83,4.82,6.67,1.0,0.88,workload
2026-08-26,21,10:30,complaints.back_office,back_office,11.64,4.82,6.67,1.0,0.88,workload
2026-08-26,22,11:00,complaints.back_office,back_office,9.38,4.82,6.67,1.0,0.88,workload
2026-08-26,23,11:30,complaints.back_office,back_office,6.74,4.82,6.67,1.0,0.88,workload
2026-08-26,24,12:00,complaints.back_office,back_office,4.03,4.82,6.67,1.0,0.88,workload
2026-08-26,25,12:30,complaints.back_office,back_office,2.53,4.82,6.67,1.0,0.88,workload
2026-08-26,26,13:00,complaints.back_office,back_office,4.11,4.82,6.67,1.0,0.88,workload
2026-08-26,27,13:30,complaints.back_office,back_office,7.46,4.82,6.67,1.0,0.88,workload
2026-08-26,28,14:00,complaints.back_office,back_office,9.8,4.82,6.67,1.0,0.88,workload
2026-08-26,29,14:30,complaints.back_office,back_office,10.45,4.82,6.67,1.0,0.88,workload
2026-08-26,30,15:00,complaints.back_office,back_office,9.81,4.82,6.67,1.0,0.88,workload
2026-08-26,31,15:30,complaints.back_office,back_office,8.25,4.82,6.67,1.0,0.88,workload
2026-08-26,32,16:00,complaints.back_office,back_office,6.23,4.82,6.67,1.0,0.88,workload
2026-08-26,33,16:30,complaints.back_office,back_office,4.22,4.82,6.67,1.0,0.88,workload
2026-08-26,34,17:00,complaints.back_office,back_office,1.54,4.82,6.67,1.0,0.88,workload
2026-08-26,35,17:30,complaints.back_office,back_office,0.84,4.82,6.67,1.0,0.88,workload
2026-08-27,16,08:00,complaints.back_office,back_office,2.61,4.86,6.73,1.0,0.88,workload
2026-08-27,17,08:30,complaints.back_office,back_office,7.57,4.86,6.73,1.0,0.88,workload
2026-08-27,18,09:00,complaints.back_office,back_office,10.45,4.86,6.73,1.0,0.88,workload
2026-08-27,19,09:30,complaints.back_office,back_office,12.49,4.86,6.73,1.0,0.88,workload
2026-08-27,20,10:00,complaints.back_office,back_office,12.95,4.86,6.73,1.0,0.88,workload
2026-08-27,21,10:30,complaints.back_office,back_office,11.74,4.86,6.73,1.0,0.88,workload
2026-08-27,22,11:00,complaints.back_office,back_office,9.47,4.86,6.73,1.0,0.88,workload
2026-08-27,23,11:30,complaints.back_office,back_office,6.8,4.86,6.73,1.0,0.88,workload
2026-08-27,24,12:00,complaints.back_office,back_office,4.07,4.86,6.73,1.0,0.88,workload
2026-08-27,25,12:30,complaints.back_office,back_office,2.55,4.86,6.73,1.0,0.88,workload
2026-08-27,26,13:00,complaints.back_office,back_office,4.15,4.86,6.73,1.0,0.88,workload
2026-08-27,27,13:30,complaints.back_office,back_office,7.53,4.86,6.73,1.0,0.88,workload
2026-08-27,28,14:00,complaints.back_office,back_office,9.89,4.86,6.73,1.0,0.88,workload
2026-08-27,29,14:30,complaints.back_office,back_office,10.55,4.86,6.73,1.0,0.88,workload
2026-08-27,30,15:00,complaints.back_office,back_office,9.9,4.86,6.73,1.0,0.88,workload
2026-08-27,31,15:30,complaints.back_office,back_office,8.33,4.86,6.73,1.0,0.88,workload
2026-08-27,32,16:00,complaints.back_office,back_office,6.28,4.86,6.73,1.0,0.88,workload
2026-08-27,33,16:30,complaints.back_office,back_office,4.26,4.86,6.73,1.0,0.88,workload
2026-08-27,34,17:00,complaints.back_office,back_office,1.55,4.86,6.73,1.0,0.88,workload
2026-08-27,35,17:30,complaints.back_office,back_office,0.85,4.86,6.73,1.0,0.88,workload
2026-08-28,16,08:00,complaints.back_office,back_office,2.63,4.91,6.79,1.0,0.88,workload
2026-08-28,17,08:30,complaints.back_office,back_office,7.64,4.91,6.79,1.0,0.88,workload
2026-08-28,18,09:00,complaints.back_office,back_office,10.55,4.91,6.79,1.0,0.88,workload
2026-08-28,19,09:30,complaints.back_office,back_office,12.6,4.91,6.79,1.0,0.88,workload
2026-08-28,20,10:00,complaints.back_office,back_office,13.07,4.91,6.79,1.0,0.88,workload
2026-08-28,21,10:30,complaints.back_office,back_office,11.85,4.91,6.79,1.0,0.88,workload
2026-08-28,22,11:00,complaints.back_office,back_office,9.56,4.91,6.79,1.0,0.88,workload
2026-08-28,23,11:30,complaints.back_office,back_office,6.87,4.91,6.79,1.0,0.88,workload
2026-08-28,24,12:00,complaints.back_office,back_office,4.11,4.91,6.79,1.0,0.88,workload
2026-08-28,25,12:30,complaints.back_office,back_office,2.57,4.91,6.79,1.0,0.88,workload
2026-08-28,26,13:00,complaints.back_office,back_office,4.19,4.91,6.79,1.0,0.88,workload
2026-08-28,27,13:30,complaints.back_office,back_office,7.6,4.91,6.79,1.0,0.88,workload
2026-08-28,28,14:00,complaints.back_office,back_office,9.98,4.91,6.79,1.0,0.88,workload
2026-08-28,29,14:30,complaints.back_office,back_office,10.65,4.91,6.79,1.0,0.88,workload
2026-08-28,30,15:00,complaints.back_office,back_office,9.99,4.91,6.79,1.0,0.88,workload
2026-08-28,31,15:30,complaints.back_office,back_office,8.4,4.91,6.79,1.0,0.88,workload
2026-08-28,32,16:00,complaints.back_office,back_office,6.34,4.91,6.79,1.0,0.88,workload
2026-08-28,33,16:30,complaints.back_office,back_office,4.3,4.91,6.79,1.0,0.88,workload
2026-08-28,34,17:00,complaints.back_office,back_office,1.57,4.91,6.79,1.0,0.88,workload
2026-08-28,35,17:30,complaints.back_office,back_office,0.86,4.91,6.79,1.0,0.88,workload
2026-08-17,16,08:00,billing.back_office,back_office,12.38,14.89,20.61,1.0,0.88,workload
2026-08-17,17,08:30,billing.back_office,back_office,35.95,14.89,20.61,1.0,0.88,workload
2026-08-17,18,09:00,billing.back_office,back_office,49.62,14.89,20.61,1.0,0.88,workload
2026-08-17,19,09:30,billing.back_office,back_office,59.28,14.89,20.61,1.0,0.88,workload
2026-08-17,20,10:00,billing.back_office,back_office,61.47,14.89,20.61,1.0,0.88,workload
2026-08-17,21,10:30,billing.back_office,back_office,55.76,14.89,20.61,1.0,0.88,workload
2026-08-17,22,11:00,billing.back_office,back_office,44.97,14.89,20.61,1.0,0.88,workload
2026-08-17,23,11:30,billing.back_office,back_office,32.31,14.89,20.61,1.0,0.88,workload
2026-08-17,24,12:00,billing.back_office,back_office,19.32,14.89,20.61,1.0,0.88,workload
2026-08-17,25,12:30,billing.back_office,back_office,12.11,14.89,20.61,1.0,0.88,workload
2026-08-17,26,13:00,billing.back_office,back_office,19.71,14.89,20.61,1.0,0.88,workload
2026-08-17,27,13:30,billing.back_office,back_office,35.77,14.89,20.61,1.0,0.88,workload
2026-08-17,28,14:00,billing.back_office,back_office,46.95,14.89,20.61,1.0,0.88,workload
2026-08-17,29,14:30,billing.back_office,back_office,50.09,14.89,20.61,1.0,0.88,workload
2026-08-17,30,15:00,billing.back_office,back_office,47.01,14.89,20.61,1.0,0.88,workload
2026-08-17,31,15:30,billing.back_office,back_office,39.53,14.89,20.61,1.0,0.88,workload
2026-08-17,32,16:00,billing.back_office,back_office,29.84,14.89,20.61,1.0,0.88,workload
2026-08-17,33,16:30,billing.back_office,back_office,20.21,14.89,20.61,1.0,0.88,workload
2026-08-17,34,17:00,billing.back_office,back_office,7.37,14.89,20.61,1.0,0.88,workload
2026-08-17,35,17:30,billing.back_office,back_office,4.02,14.89,20.61,1.0,0.88,workload
2026-08-18,16,08:00,billing.back_office,back_office,10.13,12.18,16.86,1.0,0.88,workload
2026-08-18,17,08:30,billing.back_office,back_office,29.4,12.18,16.86,1.0,0.88,workload
2026-08-18,18,09:00,billing.back_office,back_office,40.58,12.18,16.86,1.0,0.88,workload
2026-08-18,19,09:30,billing.back_office,back_office,48.48,12.18,16.86,1.0,0.88,workload
2026-08-18,20,10:00,billing.back_office,back_office,50.27,12.18,16.86,1.0,0.88,workload
2026-08-18,21,10:30,billing.back_office,back_office,45.6,12.18,16.86,1.0,0.88,workload
2026-08-18,22,11:00,billing.back_office,back_office,36.78,12.18,16.86,1.0,0.88,workload
2026-08-18,23,11:30,billing.back_office,back_office,26.42,12.18,16.86,1.0,0.88,workload
2026-08-18,24,12:00,billing.back_office,back_office,15.8,12.18,16.86,1.0,0.88,workload
2026-08-18,25,12:30,billing.back_office,back_office,9.9,12.18,16.86,1.0,0.88,workload
2026-08-18,26,13:00,billing.back_office,back_office,16.12,12.18,16.86,1.0,0.88,workload
2026-08-18,27,13:30,billing.back_office,back_office,29.25,12.18,16.86,1.0,0.88,workload
2026-08-18,28,14:00,billing.back_office,back_office,38.39,12.18,16.86,1.0,0.88,workload
2026-08-18,29,14:30,billing.back_office,back_office,40.96,12.18,16.86,1.0,0.88,workload
2026-08-18,30,15:00,billing.back_office,back_office,38.44,12.18,16.86,1.0,0.88,workload
2026-08-18,31,15:30,billing.back_office,back_office,32.33,12.18,16.86,1.0,0.88,workload
2026-08-18,32,16:00,billing.back_office,back_office,24.4,12.18,16.86,1.0,0.88,workload
2026-08-18,33,16:30,billing.back_office,back_office,16.53,12.18,16.86,1.0,0.88,workload
2026-08-18,34,17:00,billing.back_office,back_office,6.03,12.18,16.86,1.0,0.88,workload
2026-08-18,35,17:30,billing.back_office,back_office,3.29,12.18,16.86,1.0,0.88,workload
2026-08-19,16,08:00,billing.back_office,back_office,8.45,10.16,14.07,1.0,0.88,workload
2026-08-19,17,08:30,billing.back_office,back_office,24.53,10.16,14.07,1.0,0.88,workload
2026-08-19,18,09:00,billing.back_office,back_office,33.86,10.16,14.07,1.0,0.88,workload
2026-08-19,19,09:30,billing.back_office,back_office,40.45,10.16,14.07,1.0,0.88,workload
2026-08-19,20,10:00,billing.back_office,back_office,41.95,10.16,14.07,1.0,0.88,workload
2026-08-19,21,10:30,billing.back_office,back_office,38.05,10.16,14.07,1.0,0.88,workload
2026-08-19,22,11:00,billing.back_office,back_office,30.69,10.16,14.07,1.0,0.88,workload
2026-08-19,23,11:30,billing.back_office,back_office,22.05,10.16,14.07,1.0,0.88,workload
2026-08-19,24,12:00,billing.back_office,back_office,13.18,10.16,14.07,1.0,0.88,workload
2026-08-19,25,12:30,billing.back_office,back_office,8.26,10.16,14.07,1.0,0.88,workload
2026-08-19,26,13:00,billing.back_office,back_office,13.45,10.16,14.07,1.0,0.88,workload
2026-08-19,27,13:30,billing.back_office,back_office,24.41,10.16,14.07,1.0,0.88,workload
2026-08-19,28,14:00,billing.back_office,back_office,32.03,10.16,14.07,1.0,0.88,workload
2026-08-19,29,14:30,billing.back_office,back_office,34.18,10.16,14.07,1.0,0.88,workload
2026-08-19,30,15:00,billing.back_office,back_office,32.08,10.16,14.07,1.0,0.88,workload
2026-08-19,31,15:30,billing.back_office,back_office,26.97,10.16,14.07,1.0,0.88,workload
2026-08-19,32,16:00,billing.back_office,back_office,20.36,10.16,14.07,1.0,0.88,workload
2026-08-19,33,16:30,billing.back_office,back_office,13.79,10.16,14.07,1.0,0.88,workload
2026-08-19,34,17:00,billing.back_office,back_office,5.03,10.16,14.07,1.0,0.88,workload
2026-08-19,35,17:30,billing.back_office,back_office,2.75,10.16,14.07,1.0,0.88,workload
2026-08-20,16,08:00,billing.back_office,back_office,8.32,10.01,13.86,1.0,0.88,workload
2026-08-20,17,08:30,billing.back_office,back_office,24.16,10.01,13.86,1.0,0.88,workload
2026-08-20,18,09:00,billing.back_office,back_office,33.36,10.01,13.86,1.0,0.88,workload
2026-08-20,19,09:30,billing.back_office,back_office,39.85,10.01,13.86,1.0,0.88,workload
2026-08-20,20,10:00,billing.back_office,back_office,41.33,10.01,13.86,1.0,0.88,workload
2026-08-20,21,10:30,billing.back_office,back_office,37.49,10.01,13.86,1.0,0.88,workload
2026-08-20,22,11:00,billing.back_office,back_office,30.23,10.01,13.86,1.0,0.88,workload
2026-08-20,23,11:30,billing.back_office,back_office,21.72,10.01,13.86,1.0,0.88,workload
2026-08-20,24,12:00,billing.back_office,back_office,12.99,10.01,13.86,1.0,0.88,workload
2026-08-20,25,12:30,billing.back_office,back_office,8.14,10.01,13.86,1.0,0.88,workload
2026-08-20,26,13:00,billing.back_office,back_office,13.25,10.01,13.86,1.0,0.88,workload
2026-08-20,27,13:30,billing.back_office,back_office,24.04,10.01,13.86,1.0,0.88,workload
2026-08-20,28,14:00,billing.back_office,back_office,31.56,10.01,13.86,1.0,0.88,workload
2026-08-20,29,14:30,billing.back_office,back_office,33.67,10.01,13.86,1.0,0.88,workload
2026-08-20,30,15:00,billing.back_office,back_office,31.6,10.01,13.86,1.0,0.88,workload
2026-08-20,31,15:30,billing.back_office,back_office,26.57,10.01,13.86,1.0,0.88,workload
2026-08-20,32,16:00,billing.back_office,back_office,20.06,10.01,13.86,1.0,0.88,workload
